"Sample    : ni_34680_16p",
"Operator  : ",
"Comment  : micromater ni 50.2ug/cm2",
"Group     : kerr2007ab13liv300al",
"Date       : 2013-03-06 19:10:53",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  215-Auto Al  0 - 20    0.8 - 1.2   Live -  179   22",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"13",
"15",
"15",
"17",
"8",
"15",
"14",
"14",
"16",
"15",
"16",
"13",
"10",
"15",
"18",
"6",
"15",
"17",
"15",
"4",
"10",
"16",
"6",
"11",
"12",
"16",
"9",
"22",
"9",
"13",
"15",
"9",
"11",
"17",
"15",
"20",
"13",
"11",
"29",
"15",
"18",
"24",
"30",
"36",
"34",
"32",
"47",
"54",
"79",
"94",
"96",
"119",
"133",
"135",
"162",
"169",
"181",
"191",
"146",
"163",
"151",
"106",
"109",
"79",
"49",
"54",
"42",
"32",
"18",
"28",
"17",
"31",
"23",
"16",
"12",
"16",
"22",
"18",
"22",
"15",
"9",
"17",
"11",
"8",
"14",
"12",
"9",
"10",
"12",
"20",
"12",
"12",
"13",
"15",
"11",
"12",
"12",
"11",
"20",
"13",
"11",
"13",
"15",
"15",
"19",
"18",
"15",
"20",
"11",
"16",
"17",
"15",
"16",
"26",
"22",
"18",
"23",
"17",
"24",
"19",
"27",
"27",
"23",
"14",
"13",
"15",
"10",
"11",
"14",
"12",
"19",
"8",
"20",
"16",
"13",
"23",
"18",
"19",
"18",
"28",
"18",
"22",
"32",
"31",
"27",
"28",
"32",
"28",
"16",
"27",
"19",
"20",
"20",
"19",
"14",
"25",
"36",
"13",
"29",
"40",
"25",
"39",
"47",
"40",
"55",
"52",
"58",
"74",
"87",
"84",
"77",
"82",
"64",
"74",
"47",
"39",
"46",
"33",
"41",
"14",
"19",
"23",
"16",
"22",
"13",
"17",
"16",
"28",
"28",
"14",
"15",
"12",
"12",
"11",
"17",
"10",
"6",
"17",
"16",
"13",
"17",
"16",
"12",
"24",
"8",
"8",
"15",
"12",
"14",
"23",
"11",
"13",
"5",
"11",
"13",
"15",
"14",
"14",
"16",
"13",
"13",
"20",
"14",
"13",
"12",
"13",
"17",
"16",
"26",
"11",
"12",
"17",
"20",
"17",
"16",
"27",
"16",
"16",
"18",
"19",
"23",
"16",
"18",
"17",
"9",
"13",
"16",
"18",
"23",
"16",
"12",
"14",
"17",
"22",
"16",
"17",
"23",
"22",
"14",
"17",
"19",
"13",
"12",
"16",
"15",
"16",
"10",
"12",
"8",
"15",
"13",
"14",
"18",
"22",
"12",
"14",
"16",
"31",
"25",
"15",
"10",
"19",
"17",
"20",
"15",
"16",
"19",
"22",
"14",
"19",
"12",
"22",
"23",
"19",
"20",
"23",
"17",
"20",
"27",
"18",
"26",
"15",
"11",
"23",
"16",
"9",
"18",
"10",
"15",
"15",
"15",
"14",
"13",
"20",
"32",
"19",
"16",
"15",
"27",
"28",
"37",
"23",
"58",
"59",
"68",
"89",
"107",
"154",
"212",
"263",
"313",
"405",
"515",
"598",
"683",
"773",
"796",
"860",
"893",
"869",
"812",
"779",
"637",
"569",
"461",
"403",
"296",
"244",
"164",
"153",
"109",
"92",
"58",
"63",
"56",
"63",
"63",
"51",
"66",
"57",
"72",
"68",
"59",
"79",
"81",
"100",
"108",
"129",
"115",
"137",
"107",
"141",
"126",
"107",
"98",
"94",
"101",
"79",
"56",
"43",
"56",
"42",
"45",
"40",
"33",
"25",
"22",
"20",
"29",
"26",
"34",
"23",
"34",
"36",
"27",
"27",
"28",
"30",
"29",
"16",
"37",
"32",
"29",
"39",
"29",
"39",
"33",
"40",
"34",
"42",
"59",
"44",
"52",
"49",
"50",
"45",
"51",
"42",
"66",
"44",
"52",
"45",
"43",
"49",
"47",
"33",
"53",
"46",
"47",
"46",
"46",
"61",
"37",
"46",
"43",
"49",
"34",
"38",
"45",
"51",
"33",
"54",
"42",
"40",
"33",
"49",
"41",
"36",
"41",
"31",
"36",
"38",
"37",
"34",
"32",
"39",
"37",
"37",
"31",
"34",
"44",
"32",
"46",
"45",
"31",
"43",
"30",
"41",
"23",
"60",
"34",
"40",
"36",
"31",
"50",
"30",
"29",
"38",
"26",
"38",
"31",
"40",
"53",
"40",
"42",
"43",
"42",
"38",
"41",
"44",
"45",
"40",
"28",
"42",
"44",
"37",
"43",
"44",
"50",
"52",
"46",
"44",
"44",
"42",
"38",
"44",
"52",
"50",
"42",
"41",
"38",
"52",
"51",
"44",
"42",
"58",
"46",
"58",
"55",
"46",
"38",
"46",
"45",
"59",
"54",
"51",
"71",
"70",
"57",
"74",
"71",
"74",
"116",
"106",
"126",
"144",
"152",
"167",
"128",
"174",
"192",
"171",
"160",
"157",
"139",
"192",
"126",
"116",
"89",
"113",
"106",
"93",
"75",
"70",
"72",
"64",
"55",
"59",
"78",
"77",
"69",
"67",
"70",
"56",
"65",
"68",
"59",
"89",
"83",
"69",
"69",
"74",
"70",
"87",
"89",
"72",
"74",
"92",
"100",
"85",
"98",
"85",
"106",
"96",
"84",
"113",
"108",
"108",
"89",
"108",
"91",
"89",
"84",
"96",
"108",
"116",
"113",
"111",
"92",
"127",
"113",
"135",
"114",
"144",
"156",
"105",
"135",
"133",
"136",
"141",
"126",
"119",
"136",
"147",
"140",
"120",
"123",
"120",
"107",
"109",
"109",
"94",
"106",
"139",
"129",
"112",
"94",
"83",
"101",
"102",
"96",
"100",
"100",
"109",
"106",
"91",
"96",
"84",
"93",
"83",
"84",
"97",
"78",
"99",
"100",
"94",
"91",
"116",
"94",
"102",
"121",
"108",
"112",
"122",
"116",
"129",
"117",
"142",
"115",
"119",
"114",
"130",
"142",
"140",
"130",
"127",
"136",
"147",
"165",
"170",
"126",
"153",
"155",
"156",
"171",
"182",
"170",
"170",
"180",
"166",
"197",
"212",
"198",
"223",
"203",
"243",
"226",
"266",
"258",
"315",
"319",
"413",
"445",
"566",
"846",
"1063",
"1350",
"1883",
"2701",
"3536",
"4711",
"6125",
"8293",
"10728",
"13069",
"15985",
"20838",
"23916",
"27100",
"31308",
"35355",
"39158",
"41645",
"44434",
"46008",
"47225",
"45533",
"44911",
"43710",
"40831",
"37765",
"34624",
"30810",
"26862",
"22003",
"18811",
"15989",
"12672",
"9691",
"7814",
"6120",
"4483",
"3167",
"2246",
"1869",
"1228",
"896",
"609",
"521",
"380",
"290",
"240",
"212",
"202",
"167",
"158",
"178",
"171",
"174",
"164",
"153",
"158",
"174",
"170",
"142",
"160",
"146",
"192",
"176",
"166",
"163",
"180",
"171",
"196",
"205",
"212",
"194",
"252",
"233",
"226",
"268",
"320",
"302",
"319",
"396",
"477",
"572",
"687",
"776",
"976",
"1217",
"1522",
"1829",
"2197",
"2588",
"3012",
"3378",
"3878",
"4307",
"4641",
"5464",
"5505",
"5733",
"5860",
"6078",
"6151",
"5819",
"5519",
"5718",
"4983",
"4627",
"4215",
"3662",
"3191",
"2623",
"2235",
"1873",
"1550",
"1196",
"1044",
"847",
"653",
"482",
"394",
"308",
"257",
"168",
"149",
"135",
"95",
"121",
"109",
"121",
"91",
"102",
"130",
"117",
"117",
"100",
"115",
"141",
"93",
"122",
"136",
"109",
"101",
"97",
"106",
"99",
"84",
"91",
"99",
"103",
"68",
"77",
"75",
"98",
"101",
"56",
"69",
"94",
"82",
"84",
"74",
"77",
"84",
"63",
"92",
"72",
"94",
"82",
"70",
"64",
"72",
"73",
"61",
"61",
"77",
"58",
"86",
"78",
"80",
"71",
"70",
"70",
"80",
"75",
"68",
"79",
"80",
"83",
"71",
"61",
"73",
"82",
"80",
"80",
"84",
"71",
"66",
"94",
"70",
"80",
"58",
"77",
"89",
"85",
"79",
"85",
"73",
"83",
"79",
"74",
"75",
"81",
"72",
"88",
"73",
"65",
"88",
"85",
"77",
"87",
"81",
"82",
"82",
"67",
"87",
"106",
"77",
"81",
"83",
"89",
"78",
"100",
"82",
"85",
"100",
"96",
"94",
"91",
"102",
"84",
"95",
"87",
"109",
"100",
"87",
"88",
"83",
"101",
"101",
"108",
"93",
"87",
"92",
"85",
"94",
"85",
"96",
"106",
"100",
"77",
"78",
"75",
"93",
"80",
"86",
"79",
"95",
"79",
"86",
"88",
"72",
"77",
"75",
"79",
"85",
"74",
"70",
"85",
"69",
"87",
"94",
"80",
"84",
"86",
"83",
"88",
"78",
"72",
"68",
"69",
"83",
"78",
"86",
"72",
"60",
"81",
"71",
"79",
"69",
"75",
"74",
"81",
"77",
"81",
"79",
"78",
"75",
"72",
"72",
"74",
"71",
"67",
"84",
"71",
"68",
"85",
"74",
"74",
"67",
"66",
"70",
"71",
"73",
"70",
"64",
"84",
"72",
"72",
"92",
"95",
"60",
"88",
"89",
"75",
"79",
"81",
"77",
"80",
"64",
"81",
"65",
"74",
"79",
"69",
"77",
"74",
"71",
"74",
"73",
"67",
"79",
"87",
"87",
"67",
"78",
"65",
"86",
"81",
"72",
"84",
"78",
"73",
"78",
"73",
"68",
"69",
"67",
"78",
"75",
"85",
"78",
"64",
"69",
"88",
"66",
"75",
"78",
"89",
"77",
"75",
"92",
"83",
"72",
"82",
"80",
"73",
"78",
"82",
"70",
"72",
"74",
"75",
"85",
"84",
"87",
"86",
"51",
"74",
"66",
"106",
"83",
"77",
"71",
"64",
"80",
"67",
"87",
"70",
"55",
"69",
"85",
"84",
"87",
"69",
"79",
"82",
"78",
"72",
"72",
"56",
"78",
"80",
"73",
"60",
"68",
"84",
"80",
"70",
"83",
"66",
"68",
"73",
"83",
"86",
"87",
"82",
"67",
"79",
"61",
"59",
"69",
"79",
"80",
"74",
"54",
"80",
"77",
"65",
"68",
"80",
"77",
"58",
"71",
"53",
"92",
"69",
"63",
"77",
"66",
"86",
"63",
"72",
"84",
"79",
"59",
"78",
"73",
"67",
"58",
"72",
"74",
"66",
"66",
"55",
"58",
"69",
"82",
"59",
"74",
"59",
"55",
"80",
"56",
"78",
"60",
"53",
"72",
"52",
"73",
"57",
"58",
"55",
"58",
"77",
"68",
"58",
"66",
"70",
"65",
"58",
"65",
"60",
"72",
"63",
"64",
"56",
"56",
"56",
"61",
"68",
"70",
"55",
"41",
"64",
"68",
"61",
"79",
"70",
"75",
"75",
"65",
"79",
"83",
"69",
"68",
"71",
"54",
"55",
"59",
"68",
"81",
"68",
"66",
"85",
"67",
"72",
"63",
"65",
"80",
"71",
"75",
"68",
"65",
"53",
"67",
"51",
"83",
"71",
"71",
"63",
"68",
"83",
"70",
"54",
"72",
"83",
"68",
"57",
"63",
"56",
"69",
"61",
"77",
"64",
"70",
"79",
"64",
"73",
"64",
"72",
"81",
"59",
"47",
"53",
"59",
"61",
"80",
"59",
"55",
"83",
"85",
"51",
"83",
"75",
"70",
"69",
"73",
"86",
"50",
"69",
"49",
"82",
"80",
"65",
"75",
"83",
"72",
"71",
"52",
"63",
"59",
"65",
"73",
"83",
"68",
"73",
"87",
"60",
"77",
"57",
"61",
"64",
"73",
"68",
"55",
"64",
"63",
"61",
"64",
"60",
"66",
"81",
"66",
"61",
"75",
"69",
"51",
"57",
"66",
"54",
"58",
"65",
"64",
"67",
"70",
"77",
"61",
"65",
"70",
"54",
"64",
"87",
"78",
"69",
"68",
"67",
"57",
"58",
"77",
"65",
"64",
"61",
"67",
"65",
"63",
"41",
"69",
"68",
"54",
"57",
"50",
"61",
"66",
"56",
"60",
"50",
"58",
"64",
"65",
"70",
"69",
"45",
"57",
"66",
"59",
"68",
"55",
"69",
"57",
"56",
"66",
"61",
"61",
"49",
"55",
"57",
"49",
"52",
"59",
"60",
"67",
"58",
"61",
"68",
"50",
"45",
"60",
"68",
"71",
"49",
"60",
"54",
"57",
"51",
"61",
"59",
"67",
"49",
"47",
"47",
"66",
"57",
"67",
"59",
"45",
"55",
"65",
"57",
"63",
"54",
"78",
"56",
"53",
"65",
"66",
"68",
"50",
"56",
"50",
"64",
"67",
"59",
"65",
"37",
"68",
"51",
"46",
"75",
"49",
"56",
"54",
"60",
"68",
"65",
"67",
"70",
"67",
"56",
"70",
"71",
"69",
"73",
"89",
"80",
"106",
"103",
"102",
"111",
"99",
"125",
"109",
"128",
"121",
"138",
"164",
"147",
"150",
"143",
"141",
"140",
"156",
"165",
"144",
"151",
"164",
"137",
"126",
"143",
"121",
"112",
"122",
"112",
"95",
"126",
"119",
"72",
"72",
"81",
"97",
"68",
"71",
"63",
"71",
"54",
"61",
"57",
"49",
"58",
"54",
"50",
"55",
"45",
"47",
"51",
"56",
"72",
"41",
"52",
"53",
"55",
"53",
"59",
"51",
"51",
"67",
"61",
"58",
"59",
"47",
"51",
"45",
"50",
"53",
"52",
"52",
"49",
"55",
"57",
"54",
"69",
"61",
"51",
"66",
"65",
"59",
"63",
"75",
"49",
"61",
"63",
"79",
"81",
"82",
"84",
"70",
"78",
"86",
"81",
"91",
"74",
"93",
"85",
"92",
"80",
"80",
"82",
"64",
"82",
"83",
"70",
"67",
"66",
"73",
"75",
"63",
"57",
"61",
"57",
"52",
"56",
"72",
"51",
"56",
"52",
"43",
"55",
"60",
"44",
"50",
"56",
"45",
"53",
"50",
"45",
"64",
"53",
"54",
"70",
"53",
"53",
"41",
"52",
"42",
"54",
"53",
"56",
"46",
"44",
"53",
"46",
"50",
"52",
"68",
"57",
"38",
"67",
"44",
"57",
"64",
"59",
"38",
"53",
"53",
"56",
"52",
"55",
"52",
"54",
"55",
"56",
"43",
"49",
"57",
"44",
"55",
"68",
"47",
"44",
"55",
"39",
"55",
"49",
"66",
"70",
"54",
"51",
"59",
"60",
"59",
"55",
"53",
"46",
"46",
"41",
"57",
"59",
"53",
"43",
"54",
"53",
"51",
"46",
"46",
"43",
"47",
"49",
"39",
"49",
"56",
"53",
"43",
"50",
"53",
"50",
"46",
"51",
"40",
"38",
"53",
"51",
"49",
"45",
"52",
"43",
"55",
"38",
"54",
"52",
"45",
"55",
"46",
"43",
"56",
"47",
"43",
"37",
"46",
"44",
"51",
"46",
"52",
"49",
"55",
"46",
"55",
"37",
"51",
"58",
"54",
"55",
"44",
"46",
"43",
"42",
"36",
"56",
"43",
"58",
"52",
"51",
"50",
"44",
"57",
"54",
"58",
"50",
"57",
"43",
"53",
"46",
"49",
"45",
"51",
"53",
"44",
"38",
"45",
"40",
"51",
"65",
"45",
"38",
"49",
"54",
"44",
"45",
"39",
"46",
"56",
"54",
"45",
"55",
"36",
"59",
"59",
"51",
"54",
"47",
"57",
"36",
"52",
"40",
"57",
"53",
"51",
"45",
"49",
"63",
"54",
"52",
"49",
"51",
"54",
"42",
"41",
"45",
"71",
"54",
"41",
"63",
"53",
"51",
"54",
"45",
"51",
"64",
"54",
"44",
"51",
"55",
"51",
"56",
"58",
"49",
"49",
"44",
"55",
"45",
"51",
"52",
"52",
"59",
"51",
"46",
"64",
"56",
"39",
"61",
"54",
"52",
"55",
"55",
"66",
"52",
"65",
"55",
"63",
"67",
"52",
"73",
"52",
"56",
"59",
"75",
"66",
"61",
"68",
"69",
"66",
"58",
"77",
"67",
"54",
"61",
"74",
"66",
"63",
"66",
"68",
"85",
"67",
"57",
"77",
"71",
"89",
"82",
"82",
"79",
"85",
"83",
"88",
"98",
"86",
"98",
"75",
"107",
"113",
"103",
"83",
"96",
"105",
"107",
"109",
"148",
"117",
"150",
"128",
"139",
"158",
"154",
"144",
"180",
"185",
"172",
"174",
"165",
"179",
"194",
"222",
"231",
"248",
"217",
"214",
"243",
"248",
"267",
"241",
"293",
"273",
"293",
"267",
"336",
"327",
"291",
"299",
"299",
"306",
"327",
"333",
"351",
"313",
"340",
"314",
"287",
"346",
"340",
"311",
"328",
"330",
"328",
"337",
"334",
"334",
"343",
"295",
"307",
"304",
"258",
"244",
"259",
"247",
"263",
"287",
"253",
"252",
"251",
"205",
"206",
"220",
"194",
"227",
"207",
"175",
"167",
"170",
"154",
"171",
"172",
"150",
"152",
"160",
"99",
"122",
"131",
"130",
"112",
"108",
"116",
"119",
"102",
"109",
"108",
"89",
"96",
"77",
"84",
"92",
"89",
"77",
"91",
"74",
"66",
"75",
"78",
"77",
"77",
"80",
"75",
"66",
"84",
"68",
"94",
"83",
"107",
"109",
"110",
"111",
"105",
"123",
"136",
"121",
"117",
"123",
"142",
"140",
"147",
"158",
"168",
"157",
"181",
"168",
"155",
"177",
"147",
"157",
"183",
"152",
"150",
"158",
"151",
"183",
"163",
"161",
"163",
"130",
"144",
"101",
"121",
"116",
"103",
"92",
"109",
"71",
"83",
"86",
"100",
"57",
"63",
"57",
"67",
"54",
"51",
"44",
"63",
"60",
"56",
"50",
"46",
"46",
"46",
"39",
"50",
"36",
"45",
"23588",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.045",
"                      P Ka         1.98     0.022",
"                      CaKa         3.68     0.309",
"                      CaKb         3.98     0.037",
"                      NiKaESC      5.70     0.052",
"                      NiKa         7.45    20.158",
"                      NiKb         8.25     2.663",
"                      NiKaSUM     14.94     0.057",
"                      RuKa        19.25     0.138",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
